sofascore_id,name,position,nationality,age,height,market_value,team,league
801003,Jordan Torunarigha,D,Nigeria,,189.0,4099999.0,Hamburger SV,Bundesliga
999030,Warmed Omari,D,Comoros,,185.0,2900000.0,Hamburger SV,Bundesliga
945532,Daniel Elfadli,D,Libya,,187.0,3800000.0,Hamburger SV,Bundesliga
1102528,William Mikelbrencis,D,France,,176.0,1900000.0,Hamburger SV,Bundesliga
1995000,Louis Lemke,D,Germany,,,,Hamburger SV,Bundesliga
2204961,Shafiq Nandja,D,Germany,,,185000.0,Hamburger SV,Bundesliga
113442,Daniel Heuer Fernandes,G,Portugal,,188.0,1300000.0,Hamburger SV,Bundesliga
1030355,Sander Tangvik,G,Norway,,193.0,2700000.0,Hamburger SV,Bundesliga
1489167,Fernando Dickes,G,Germany,,192.0,,Hamburger SV,Bundesliga
1409356,Hannes Hermann,G,Germany,,189.0,140000.0,Hamburger SV,Bundesliga
1482433,Alejo Sarco,F,Argentina,,179.0,1800000.0,Borussia M'gladbach,Bundesliga
259803,Haris Tabaković,F,Bosnia & Herzegovina,,196.0,3100000.0,Borussia M'gladbach,Bundesliga
228981,Tim Kleindienst,F,Germany,,194.0,11600000.0,Borussia M'gladbach,Bundesliga
925910,Shuto Machino,F,Japan,,185.0,6800000.0,Borussia M'gladbach,Bundesliga
989056,Giovanni Reyna,M,USA,,185.0,6400000.0,Borussia M'gladbach,Bundesliga
1048650,Rocco Reitz,M,Germany,,175.0,18700000.0,Borussia M'gladbach,Bundesliga
1019312,Jens Castrop,M,South Korea,,177.0,5600000.0,Borussia M'gladbach,Bundesliga
837205,Florian Neuhaus,M,Germany,,185.0,3800000.0,Borussia M'gladbach,Bundesliga
1142210,Hugo Bolin,M,Sweden,,179.0,6200000.0,Borussia M'gladbach,Bundesliga
95381,Kevin Stöger,M,Austria,,175.0,3100000.0,Borussia M'gladbach,Bundesliga
280453,Franck Honorat,M,France,,180.0,11200000.0,Borussia M'gladbach,Bundesliga
962409,Nathan N'Goumou,M,Cameroon,,182.0,3600000.0,Borussia M'gladbach,Bundesliga
1995809,Wael Mohya,M,Germany,,176.0,2700000.0,Borussia M'gladbach,Bundesliga
876858,Robin Hack,M,Germany,,176.0,11100000.0,Borussia M'gladbach,Bundesliga
990209,Yannik Engelhardt,M,Germany,,184.0,5600000.0,Borussia M'gladbach,Bundesliga
939880,Philipp Sander,M,Germany,,185.0,4200000.0,Borussia M'gladbach,Bundesliga
1568530,Niklas Swider,M,Germany,,188.0,245000.0,Borussia M'gladbach,Bundesliga
583806,Kevin Diks,D,Indonesia,,186.0,4800000.0,Borussia M'gladbach,Bundesliga
1144143,Kota Takai,D,Japan,,192.0,4600000.0,Borussia M'gladbach,Bundesliga
1002920,Joseph Scally,D,USA,,184.0,6600000.0,Borussia M'gladbach,Bundesliga
282229,Nico Elvedi,D,Switzerland,,188.0,7300000.0,Borussia M'gladbach,Bundesliga
1130067,Fabio Chiarodia,D,Italy,,186.0,2900000.0,Borussia M'gladbach,Bundesliga
1083382,Lukas Ullrich,D,Germany,,177.0,7200000.0,Borussia M'gladbach,Bundesliga
254449,Marvin Friedrich,D,Germany,,193.0,1900000.0,Borussia M'gladbach,Bundesliga
1149294,Tiago Pereira Cardoso,G,Luxembourg,,190.0,1600000.0,Borussia M'gladbach,Bundesliga
578166,Moritz Nicolas,G,Germany,,193.0,4800000.0,Borussia M'gladbach,Bundesliga
972510,Jan Olschowsky,G,Germany,,182.0,465000.0,Borussia M'gladbach,Bundesliga
8772,Tobias Sippel,G,Germany,,180.0,290000.0,Borussia M'gladbach,Bundesliga
877544,Ragnar Ache,F,Germany,,182.0,7300000.0,1. FC Köln,Bundesliga
2245371,Fynn Schenten,F,Germany,,189.0,,1. FC Köln,Bundesliga
319861,Luca Waldschmidt,F,Germany,,181.0,1800000.0,1. FC Köln,Bundesliga
378340,Marius Bülter,F,Germany,,188.0,2100000.0,1. FC Köln,Bundesliga
1855407,Malek El Mala,F,Germany,,193.0,240000.0,1. FC Köln,Bundesliga
2197599,Youssoupha Niang,F,Germany,,185.0,475000.0,1. FC Köln,Bundesliga
801263,Jakub Kamiński,M,Poland,,178.0,10900000.0,1. FC Köln,Bundesliga
1482457,Felipe Chávez,M,Peru,,175.0,730000.0,1. FC Köln,Bundesliga
1800475,Said El Mala,M,Germany,,185.0,41000000.0,1. FC Köln,Bundesliga
1064842,Denis Huseinbašić,M,Bosnia & Herzegovina,,184.0,3100000.0,1. FC Köln,Bundesliga
1112327,Ísak Bergmann Jóhannesson,M,Iceland,,180.0,10500000.0,1. FC Köln,Bundesliga
988639,Eric Martel,M,Germany,,186.0,8199999.0,1. FC Köln,Bundesliga
78781,Florian Kainz,M,Austria,,176.0,1600000.0,1. FC Köln,Bundesliga
921033,Linton Maina,M,Germany,,173.0,3300000.0,1. FC Köln,Bundesliga
930272,Tom Krauß,M,Germany,,182.0,3700000.0,1. FC Köln,Bundesliga
1010726,Jan Thielmann,M,Germany,,178.0,4500000.0,1. FC Köln,Bundesliga
839898,Alessio Castro-Montes,M,Belgium,,175.0,3300000.0,1. FC Köln,Bundesliga
1418648,Fayssal Harchaoui,M,Germany,,175.0,185000.0,1. FC Köln,Bundesliga
1402924,Jahmai Simpson-Pusey,D,England,,187.0,4099999.0,1. FC Köln,Bundesliga
1014493,Rav van den Berg,D,Netherlands,,190.0,8300000.0,1. FC Köln,Bundesliga
953097,Cenk Özkaçar,D,Türkiye,,190.0,2100000.0,1. FC Köln,Bundesliga
963043,Kristoffer Lund,D,USA,,184.0,4300000.0,1. FC Köln,Bundesliga
387220,Timo Hübers,D,Germany,,190.0,2400000.0,1. FC Köln,Bundesliga
1020206,Sebastian Sebulonsen,D,Norway,,187.0,5100000.0,1. FC Köln,Bundesliga
965950,Joel Schmied,D,Switzerland,,188.0,3600000.0,1. FC Köln,Bundesliga
855676,Luca Kilian,D,Germany,,190.0,105000.0,1. FC Köln,Bundesliga
136922,Dominique Heintz,D,Germany,,188.0,670000.0,1. FC Köln,Bundesliga
187185,Marvin Schwäbe,G,Germany,,189.0,3200000.0,1. FC Köln,Bundesliga
41615,Ron-Robert Zieler,G,Germany,,188.0,455000.0,1. FC Köln,Bundesliga
840352,Matthias Köbbing,G,Germany,,196.0,97000.0,1. FC Köln,Bundesliga
537552,Jae-sung Lee,F,South Korea,,180.0,2100000.0,1. FSV Mainz 05,Bundesliga
352544,Sheraldo Becker,F,Suriname,,180.0,1500000.0,1. FSV Mainz 05,Bundesliga
980621,Paul Nebel,F,Germany,,169.0,17200000.0,1. FSV Mainz 05,Bundesliga
1152505,Nelson Weiper,F,Germany,,192.0,12700000.0,1. FSV Mainz 05,Bundesliga
1021075,William Bøving,F,Denmark,,176.0,4600000.0,1. FSV Mainz 05,Bundesliga
1005834,Armindo Sieb,F,Germany,,180.0,3700000.0,1. FSV Mainz 05,Bundesliga
975800,Benedict Hollerbach,F,Germany,,181.0,9400000.0,1. FSV Mainz 05,Bundesliga
822340,Phillip Tietz,F,Germany,,190.0,3400000.0,1. FSV Mainz 05,Bundesliga
949062,Silas,M,DR Congo,,189.0,3100000.0,1. FSV Mainz 05,Bundesliga
327755,Nadiem Amiri,M,Germany,,180.0,15500000.0,1. FSV Mainz 05,Bundesliga
1028307,Kaishu Sano,M,Japan,,176.0,26000000.0,1. FSV Mainz 05,Bundesliga
157377,Silvan Widmer,M,Switzerland,,182.0,730000.0,1. FSV Mainz 05,Bundesliga
138126,Phillipp Mwene,M,Austria,,170.0,1600000.0,1. FSV Mainz 05,Bundesliga
1028306,Sota Kawasaki,M,Japan,,171.0,1400000.0,1. FSV Mainz 05,Bundesliga
846471,Anthony Caci,M,France,,184.0,9700000.0,1. FSV Mainz 05,Bundesliga
893962,Lennard Maloney,M,USA,,187.0,3600000.0,1. FSV Mainz 05,Bundesliga
1535558,Daniel Gleiber,M,Germany,,177.0,325000.0,1. FSV Mainz 05,Bundesliga
1065453,Niklas Tauer,M,Germany,,183.0,330000.0,1. FSV Mainz 05,Bundesliga
355486,Stefan Posch,D,Austria,,188.0,5700000.0,1. FSV Mainz 05,Bundesliga
1548910,Kacper Potulski,D,Poland,,195.0,2300000.0,1. FSV Mainz 05,Bundesliga
794294,Andreas Hanche-Olsen,D,Norway,,185.0,4700000.0,1. FSV Mainz 05,Bundesliga
152206,Dominik Kohr,D,Germany,,183.0,1900000.0,1. FSV Mainz 05,Bundesliga
97926,Danny da Costa,D,Germany,,186.0,1100000.0,1. FSV Mainz 05,Bundesliga
1138150,Nikolas Veratschnig,D,Austria,,178.0,1400000.0,1. FSV Mainz 05,Bundesliga
1512624,Kasey Bos,D,Australia,,180.0,435000.0,1. FSV Mainz 05,Bundesliga
106662,Stefan Bell,D,Germany,,192.0,620000.0,1. FSV Mainz 05,Bundesliga
1418701,Maxim Dal,D,Germany,,185.0,155000.0,1. FSV Mainz 05,Bundesliga
842869,Maxim Leitsch,D,Germany,,188.0,1400000.0,1. FSV Mainz 05,Bundesliga
174345,Robin Zentner,G,Germany,,193.0,2900000.0,1. FSV Mainz 05,Bundesliga
94312,Daniel Batz,G,Germany,,189.0,265000.0,1. FSV Mainz 05,Bundesliga
1069252,Lasse Riess,G,Germany,,191.0,750000.0,1. FSV Mainz 05,Bundesliga
1112796,Andreas Hountondji,F,Benin,,190.0,5400000.0,FC St. Pauli,Bundesliga
861850,Martijn Kaars,F,Netherlands,,183.0,4200000.0,FC St. Pauli,Bundesliga
887500,Danel Sinani,F,Luxembourg,,185.0,2900000.0,FC St. Pauli,Bundesliga
1888501,Abdoulie Ceesay,F,Gambia,,185.0,730000.0,FC St. Pauli,Bundesliga
925790,Taichi Hara,F,Japan,,191.0,1400000.0,FC St. Pauli,Bundesliga
994529,Ricky-Jade Jones,F,England,,183.0,855000.0,FC St. Pauli,Bundesliga
831400,Mathias Pereira Lage,F,Portugal,,180.0,3200000.0,FC St. Pauli,Bundesliga
1002461,Joel Chima Fujita,M,Japan,,175.0,7800000.0,FC St. Pauli,Bundesliga
971481,Arkadiusz Pyrka,M,Poland,,177.0,2900000.0,FC St. Pauli,Bundesliga
181581,Jackson Irvine,M,Australia,,190.0,1600000.0,FC St. Pauli,Bundesliga
885892,James Sands,M,USA,,186.0,4099999.0,FC St. Pauli,Bundesliga
280551,Manolis Saliakas,M,Greece,,175.0,2700000.0,FC St. Pauli,Bundesliga
834244,Mathias Rasmussen,M,Norway,,180.0,2600000.0,FC St. Pauli,Bundesliga
888854,Connor Metcalfe,M,Australia,,178.0,1800000.0,FC St. Pauli,Bundesliga
1967998,Nick Schmidt,M,Japan,,178.0,120000.0,FC St. Pauli,Bundesliga
1607774,Marwin Schmitz,M,Germany,,180.0,205000.0,FC St. Pauli,Bundesliga
57627,Karol Mets,D,Estonia,,190.0,825000.0,FC St. Pauli,Bundesliga
252343,Adam Dźwigała,D,Poland,,185.0,870000.0,FC St. Pauli,Bundesliga
1125024,Tomoya Ando,D,Japan,,190.0,925000.0,FC St. Pauli,Bundesliga
542038,Eric Smith,D,Sweden,,191.0,5300000.0,FC St. Pauli,Bundesliga
1137900,Louis Oppie,D,Germany,,184.0,2800000.0,FC St. Pauli,Bundesliga
253469,Hauke Wahl,D,Germany,,189.0,1500000.0,FC St. Pauli,Bundesliga
966889,David Nemeth,D,Austria,,191.0,4300000.0,FC St. Pauli,Bundesliga
1064630,Fin Stevens,D,Wales,,177.0,550000.0,FC St. Pauli,Bundesliga
1401055,Jannik Thomas Robatsch,D,Austria,,190.0,620000.0,FC St. Pauli,Bundesliga
873347,Lars Ritzka,D,Germany,,185.0,1100000.0,FC St. Pauli,Bundesliga
325061,Nikola Vasilj,G,Bosnia & Herzegovina,,194.0,4099999.0,FC St. Pauli,Bundesliga
987437,Ben Voll,G,Germany,,195.0,525000.0,FC St. Pauli,Bundesliga
1035484,Emil Gazdov,G,Canada,,194.0,185000.0,FC St. Pauli,Bundesliga
1133370,Simon Emil Spari,G,Austria,,196.0,325000.0,FC St. Pauli,Bundesliga
978521,Victor Okoh Boniface,F,Nigeria,,193.0,13200000.0,SV Werder Bremen,Bundesliga
1154491,Jovan Milošević,F,Serbia,,190.0,7200000.0,SV Werder Bremen,Bundesliga
1166832,Keke Topp,F,Germany,,192.0,5200000.0,SV Werder Bremen,Bundesliga
1005343,Justin Njinmah,F,Germany,,185.0,7500000.0,SV Werder Bremen,Bundesliga
815612,Marco Grüll,F,Austria,,182.0,6500000.0,SV Werder Bremen,Bundesliga
1864786,Salim Musah,F,Germany,,198.0,260000.0,SV Werder Bremen,Bundesliga
1100836,Samuel Mbangula,M,Belgium,,180.0,12700000.0,SV Werder Bremen,Bundesliga
138150,Mitchell Weiser,M,Germany,,176.0,3200000.0,SV Werder Bremen,Bundesliga
916176,Cameron Puertas,M,Spain,,178.0,9700000.0,SV Werder Bremen,Bundesliga
830127,Romano Schmid,M,Austria,,168.0,18700000.0,SV Werder Bremen,Bundesliga
830142,Jens Stage,M,Denmark,,187.0,14400000.0,SV Werder Bremen,Bundesliga
933398,Felix Agu,M,Nigeria,,180.0,8400000.0,SV Werder Bremen,Bundesliga
1596105,Patrice Čović,M,Croatia,,182.0,3900000.0,SV Werder Bremen,Bundesliga
826171,Senne Lynen,M,Belgium,,182.0,9100000.0,SV Werder Bremen,Bundesliga
111969,Leonardo Bittencourt,M,Germany,,171.0,1300000.0,SV Werder Bremen,Bundesliga
1864921,Wesley Adeh,M,Germany,,187.0,240000.0,SV Werder Bremen,Bundesliga
905347,Yukinari Sugawara,D,Japan,,179.0,6800000.0,SV Werder Bremen,Bundesliga
1797852,Karim Coulibaly,D,Germany,,191.0,18400000.0,SV Werder Bremen,Bundesliga
794962,Maximilian Wöber,D,Austria,,188.0,3700000.0,SV Werder Bremen,Bundesliga
1087043,Julián Malatini,D,Argentina,,191.0,2100000.0,SV Werder Bremen,Bundesliga
825771,Marco Friedl,D,Austria,,187.0,12700000.0,SV Werder Bremen,Bundesliga
1015164,Isaac Schmidt,D,Switzerland,,172.0,2100000.0,SV Werder Bremen,Bundesliga
960114,Olivier Deman,D,Belgium,,181.0,2900000.0,SV Werder Bremen,Bundesliga
851254,Amos Pieper,D,Germany,,191.0,3900000.0,SV Werder Bremen,Bundesliga
229544,Niklas Stark,D,Germany,,190.0,3200000.0,SV Werder Bremen,Bundesliga
1568521,Mick Schmetgens,D,Germany,,190.0,165000.0,SV Werder Bremen,Bundesliga
991591,Karl Hein,G,Estonia,,193.0,2900000.0,SV Werder Bremen,Bundesliga
1083390,Mio Backhaus,G,Germany,,194.0,9600000.0,SV Werder Bremen,Bundesliga
1466561,Stefan Smarkalev,G,Bulgaria,,188.0,145000.0,SV Werder Bremen,Bundesliga
94411,Markus Kolke,G,Germany,,187.0,330000.0,SV Werder Bremen,Bundesliga
1107591,Mohamed Amoura,F,Algeria,,169.0,35000000.0,VfL Wolfsburg,Bundesliga
826069,Jonas Wind,F,Denmark,,190.0,7300000.0,VfL Wolfsburg,Bundesliga
1499696,Kento Shiogai,F,Japan,,180.0,2600000.0,VfL Wolfsburg,Bundesliga
1127790,Dženan Pejčinović,F,Germany,,188.0,6600000.0,VfL Wolfsburg,Bundesliga
1180758,Adam Daghim,F,Denmark,,186.0,8100000.0,VfL Wolfsburg,Bundesliga
105734,Christian Eriksen,M,Denmark,,182.0,2900000.0,VfL Wolfsburg,Bundesliga
841947,Lovro Majer,M,Croatia,,179.0,16100000.0,VfL Wolfsburg,Bundesliga
947929,Jesper Lindstrøm,M,Denmark,,182.0,8700000.0,VfL Wolfsburg,Bundesliga
979290,Vinícius Souza,M,Brazil,,187.0,11300000.0,VfL Wolfsburg,Bundesliga
1418624,Bence Dárdai,M,Hungary,,185.0,6700000.0,VfL Wolfsburg,Bundesliga
987504,Patrick Wimmer,M,Austria,,182.0,13900000.0,VfL Wolfsburg,Bundesliga
147289,Maximilian Arnold,M,Germany,,184.0,4200000.0,VfL Wolfsburg,Bundesliga
1016810,Kevin Paredes,M,USA,,175.0,4900000.0,VfL Wolfsburg,Bundesliga
796987,Mattias Svanberg,M,Sweden,,185.0,12500000.0,VfL Wolfsburg,Bundesliga
169255,Yannick Gerhardt,M,Germany,,184.0,1900000.0,VfL Wolfsburg,Bundesliga
2114948,Pharell Hensel,M,Germany,,188.0,1100000.0,VfL Wolfsburg,Bundesliga
1134199,Cleiton,D,Brazil,,194.0,775000.0,VfL Wolfsburg,Bundesliga
1184855,Konstantinos Koulierakis,D,Greece,,188.0,24000000.0,VfL Wolfsburg,Bundesliga
1218056,Jonas Adjei Adjetey,D,Ghana,,188.0,7500000.0,VfL Wolfsburg,Bundesliga
842364,Joakim Mæhle,D,Denmark,,185.0,9500000.0,VfL Wolfsburg,Bundesliga
1173172,Jeanuël Belocian,D,France,,186.0,12900000.0,VfL Wolfsburg,Bundesliga
1155226,Saël Kumbedi,D,France,,175.0,9300000.0,VfL Wolfsburg,Bundesliga
293127,Denis Vavro,D,Slovakia,,187.0,6500000.0,VfL Wolfsburg,Bundesliga
1088897,Jenson Seelt,D,Netherlands,,192.0,5200000.0,VfL Wolfsburg,Bundesliga
1127788,Aaron Zehnter,D,Germany,,180.0,6300000.0,VfL Wolfsburg,Bundesliga
920525,Moritz Jenz,D,Germany,,190.0,4700000.0,VfL Wolfsburg,Bundesliga
830551,Rogério,D,Brazil,,178.0,2200000.0,VfL Wolfsburg,Bundesliga
995316,Kilian Fischer,D,Germany,,179.0,8199999.0,VfL Wolfsburg,Bundesliga
1568511,Jan Bürger,D,Germany,,180.0,970000.0,VfL Wolfsburg,Bundesliga
902080,Kamil Grabara,G,Poland,,195.0,11600000.0,VfL Wolfsburg,Bundesliga
1594710,Jakub Zieliński,G,Poland,,190.0,535000.0,VfL Wolfsburg,Bundesliga
136933,Marius Müller,G,Germany,,192.0,1100000.0,VfL Wolfsburg,Bundesliga
35976,Pavao Pervan,G,Austria,,193.0,310000.0,VfL Wolfsburg,Bundesliga
149728,Budu Zivzivadze,F,Georgia,,189.0,1300000.0,1. FC Heidenheim,Bundesliga
1067120,Eren Dinkçi,F,Türkiye,,188.0,5400000.0,1. FC Heidenheim,Bundesliga
909485,Marvin Pieringer,F,Germany,,189.0,4099999.0,1. FC Heidenheim,Bundesliga
918437,Mikkel Kaufmann,F,Denmark,,190.0,1700000.0,1. FC Heidenheim,Bundesliga
933833,Christian Joe Conteh,F,Germany,,182.0,760000.0,1. FC Heidenheim,Bundesliga
800400,Sirlord Conteh,F,Germany,,178.0,1600000.0,1. FC Heidenheim,Bundesliga
842922,Stefan Schimmer,F,Germany,,185.0,450000.0,1. FC Heidenheim,Bundesliga
2189165,Yannik Wagner,F,Germany,,182.0,825000.0,1. FC Heidenheim,Bundesliga
1142248,Arijon Ibrahimović,M,Germany,,176.0,5200000.0,1. FC Heidenheim,Bundesliga
794995,Niklas Dorsch,M,Germany,,175.0,2800000.0,1. FC Heidenheim,Bundesliga
575952,Mathias Honsak,M,Austria,,188.0,1900000.0,1. FC Heidenheim,Bundesliga
933707,Jan Schöppner,M,Germany,,190.0,4300000.0,1. FC Heidenheim,Bundesliga
1097453,Luca Kerber,M,Germany,,180.0,1900000.0,1. FC Heidenheim,Bundesliga
1066042,Julian Niehues,M,Germany,,195.0,1600000.0,1. FC Heidenheim,Bundesliga
845742,Adrian Beck,M,Germany,,186.0,1900000.0,1. FC Heidenheim,Bundesliga
1900436,Nick Rothweiler,M,Germany,,190.0,270000.0,1. FC Heidenheim,Bundesliga
962898,Leonidas Stergiou,D,Switzerland,,180.0,3700000.0,1. FC Heidenheim,Bundesliga
151581,Leart Paqarada,D,Kosovo,,184.0,920000.0,1. FC Heidenheim,Bundesliga
254429,Patrick Mainka,D,Germany,,194.0,2600000.0,1. FC Heidenheim,Bundesliga
798936,Benedikt Gimber,D,Germany,,185.0,2600000.0,1. FC Heidenheim,Bundesliga
1864760,Hennes Behrens,D,Germany,,174.0,410000.0,1. FC Heidenheim,Bundesliga
988252,Tim Siersleben,D,Germany,,187.0,2600000.0,1. FC Heidenheim,Bundesliga
920022,Haktab Omar Traore,D,Germany,,184.0,2900000.0,1. FC Heidenheim,Bundesliga
311676,Jonas Föhrenbach,D,Germany,,185.0,1600000.0,1. FC Heidenheim,Bundesliga
168861,Marnon Busch,D,Germany,,182.0,1300000.0,1. FC Heidenheim,Bundesliga
2192753,Adam Kölle,D,Germany,,195.0,1100000.0,1. FC Heidenheim,Bundesliga
981562,Diant Ramaj,G,Germany,,189.0,6300000.0,1. FC Heidenheim,Bundesliga
1083359,Frank Feller,G,Germany,,183.0,450000.0,1. FC Heidenheim,Bundesliga
1022845,Paul Tschernuth,G,Austria,,186.0,105000.0,1. FC Heidenheim,Bundesliga
14990,Edin Džeko,F,Bosnia & Herzegovina,,193.0,1400000.0,FC Schalke 04,2. Bundesliga
861980,Moussa Sylla,F,Mali,,181.0,5200000.0,FC Schalke 04,2. Bundesliga
1113440,Christian Gomis,F,Senegal,,184.0,1500000.0,FC Schalke 04,2. Bundesliga
168943,Kenan Karaman,F,Türkiye,,189.0,1900000.0,FC Schalke 04,2. Bundesliga
1149078,Emil Højlund,F,Denmark,,185.0,530000.0,FC Schalke 04,2. Bundesliga
844203,Christopher Antwi-Adjei,F,Ghana,,171.0,460000.0,FC Schalke 04,2. Bundesliga
862011,Bryan Lasme,F,France,,194.0,565000.0,FC Schalke 04,2. Bundesliga
1884149,Peter Remmert,F,Germany,,193.0,455000.0,FC Schalke 04,2. Bundesliga
1963743,Zaid Amoussou,F,Togo,,177.0,285000.0,FC Schalke 04,2. Bundesliga
962877,Adil Aouchiche,M,France,,181.0,1400000.0,FC Schalke 04,2. Bundesliga
869883,Dejan Ljubičić,M,Austria,,186.0,3300000.0,FC Schalke 04,2. Bundesliga
1083338,Soufiane El-Faouzi,M,Germany,,178.0,4300000.0,FC Schalke 04,2. Bundesliga
1195734,Vitalie Becker,M,Germany,,179.0,3100000.0,FC Schalke 04,2. Bundesliga
872358,Ron Schallenberg,M,Germany,,183.0,1700000.0,FC Schalke 04,2. Bundesliga
1510769,Max Grüger,M,Germany,,185.0,1600000.0,FC Schalke 04,2. Bundesliga
789714,Finn Porath,M,Germany,,179.0,1100000.0,FC Schalke 04,2. Bundesliga
579254,Janik Bachmann,M,Germany,,196.0,540000.0,FC Schalke 04,2. Bundesliga
982315,Moussa Ndiaye,D,Senegal,,181.0,2900000.0,FC Schalke 04,2. Bundesliga
831488,Nikola Katić,D,Bosnia & Herzegovina,,194.0,1900000.0,FC Schalke 04,2. Bundesliga
1195798,Mertcan Ayhan,D,Türkiye,,190.0,4099999.0,FC Schalke 04,2. Bundesliga
1467314,Felipe Sánchez,D,Argentina,,184.0,835000.0,FC Schalke 04,2. Bundesliga
94099,Tomáš Kalas,D,Czechia,,184.0,415000.0,FC Schalke 04,2. Bundesliga
852096,Hasan Kuruçay,D,Türkiye,,187.0,1900000.0,FC Schalke 04,2. Bundesliga
814735,Timo Becker,D,Germany,,186.0,1500000.0,FC Schalke 04,2. Bundesliga
962577,Henning Matriciani,D,Germany,,185.0,340000.0,FC Schalke 04,2. Bundesliga
1046188,Adrian Gantenbein,D,Switzerland,,183.0,850000.0,FC Schalke 04,2. Bundesliga
1880642,Dylan Leonard,D,Australia,,187.0,410000.0,FC Schalke 04,2. Bundesliga
817975,Anton Donkor,D,Germany,,183.0,390000.0,FC Schalke 04,2. Bundesliga
174135,Loris Karius,G,Germany,,190.0,825000.0,FC Schalke 04,2. Bundesliga
121908,Kevin Müller,G,Germany,,190.0,280000.0,FC Schalke 04,2. Bundesliga
1510768,Luca Podlech,G,Germany,,198.0,52000.0,FC Schalke 04,2. Bundesliga
1510765,Johannes Siebeking,G,Germany,,193.0,120000.0,FC Schalke 04,2. Bundesliga
989630,Filip Bilbija,F,Germany,,189.0,2600000.0,SC Paderborn 07,2. Bundesliga
826884,Steffen Tigges,F,Germany,,195.0,680000.0,SC Paderborn 07,2. Bundesliga
246431,Sven Michel,F,Germany,,178.0,310000.0,SC Paderborn 07,2. Bundesliga
1141131,Lucas Copado,F,Germany,,187.0,870000.0,SC Paderborn 07,2. Bundesliga
1544498,Kennedy Okpala,F,Germany,,185.0,1500000.0,SC Paderborn 07,2. Bundesliga
1518691,Bennit Bröger,F,Germany,,181.0,485000.0,SC Paderborn 07,2. Bundesliga
1167764,Stefano Marino,F,Germany,,186.0,580000.0,SC Paderborn 07,2. Bundesliga
1199101,Santiago Castaneda,M,USA,,188.0,4099999.0,SC Paderborn 07,2. Bundesliga
1172815,Mika Baur,M,Germany,,172.0,2800000.0,SC Paderborn 07,2. Bundesliga
820465,Raphael Obermair,M,Germany,,182.0,1600000.0,SC Paderborn 07,2. Bundesliga
981788,Laurin Curda,M,Germany,,181.0,1400000.0,SC Paderborn 07,2. Bundesliga
1083387,Mattes Hansen,M,Germany,,183.0,2700000.0,SC Paderborn 07,2. Bundesliga
959635,Nick Bätzner,M,Germany,,170.0,665000.0,SC Paderborn 07,2. Bundesliga
254207,David Kinsombi,M,Germany,,183.0,390000.0,SC Paderborn 07,2. Bundesliga
878628,Sebastian Klaas,M,Germany,,180.0,730000.0,SC Paderborn 07,2. Bundesliga
1864750,Ruben Müller,M,Germany,,179.0,320000.0,SC Paderborn 07,2. Bundesliga
1402931,Anton Bäuerle,M,Germany,,185.0,205000.0,SC Paderborn 07,2. Bundesliga
844131,Felix Götze,D,Germany,,185.0,2100000.0,SC Paderborn 07,2. Bundesliga
1128792,Calvin Brackelmann,D,Germany,,196.0,1600000.0,SC Paderborn 07,2. Bundesliga
930702,Marcel Hoffmeier,D,Germany,,180.0,1100000.0,SC Paderborn 07,2. Bundesliga
1137717,Tjark Lasse Scheller,D,Germany,,192.0,1600000.0,SC Paderborn 07,2. Bundesliga
1517850,Jonah Sticker,D,Germany,,180.0,325000.0,SC Paderborn 07,2. Bundesliga
2076815,Niklas Mohr,D,Germany,,179.0,70000.0,SC Paderborn 07,2. Bundesliga
1195736,Dennis Seimen,G,Germany,,191.0,6700000.0,SC Paderborn 07,2. Bundesliga
795006,Markus Schubert,G,Germany,,186.0,515000.0,SC Paderborn 07,2. Bundesliga
1515934,Florian Pruhs,G,Germany,,190.0,145000.0,SC Paderborn 07,2. Bundesliga
1005211,Bartosz Białek,F,Poland,,191.0,635000.0,Darmstadt 98,2. Bundesliga
798175,Isac Lidberg,F,Sweden,,185.0,5300000.0,Darmstadt 98,2. Bundesliga
914877,Fraser Hornby,F,Scotland,,195.0,3400000.0,Darmstadt 98,2. Bundesliga
1049730,Serhat-Semih Güler,F,Germany,,181.0,260000.0,Darmstadt 98,2. Bundesliga
996662,Fynn Lakenmacher,F,Germany,,188.0,385000.0,Darmstadt 98,2. Bundesliga
1173109,Yosuke Furukawa,M,Japan,,174.0,620000.0,Darmstadt 98,2. Bundesliga
1127332,Killian Corredor,M,France,,182.0,2900000.0,Darmstadt 98,2. Bundesliga
796027,Marco Richter,M,Germany,,176.0,1600000.0,Darmstadt 98,2. Bundesliga
1007952,Hiroki Akiyama,M,Japan,,175.0,2200000.0,Darmstadt 98,2. Bundesliga
795002,Niklas Schmidt,M,Germany,,183.0,1600000.0,Darmstadt 98,2. Bundesliga
797871,Luca Marseiler,M,Germany,,176.0,695000.0,Darmstadt 98,2. Bundesliga
930279,Matondo-Merveille Papela,M,Germany,,174.0,620000.0,Darmstadt 98,2. Bundesliga
800444,Matthias Bader,M,Germany,,176.0,740000.0,Darmstadt 98,2. Bundesliga
39718,Fabian Holland,M,Germany,,172.0,195000.0,Darmstadt 98,2. Bundesliga
928416,Kai Klefisch,M,Germany,,186.0,1600000.0,Darmstadt 98,2. Bundesliga
940886,Fabian Nürnberger,D,Bulgaria,,180.0,1600000.0,Darmstadt 98,2. Bundesliga
